,modularity
0,0.4830284543093406
1,0.4608774098424995
2,0.4822995756181061
3,0.5525671746375558
4,0.46799478566285924
5,0.5366818525117829
6,0.5101715661681187
7,0.4810927171424163
8,0.5089669219419677
9,0.5482148270443721
10,0.591348768306322
11,0.5089546059548251
12,0.5865134617574149
13,0.5894120494019154
14,0.5824062200927013
15,0.5907664148632599
16,0.5830428734018731
17,0.6171110526745812
18,0.605970334207589
19,0.5268253963389733
20,0.5545059734519282
21,0.5037056474428558
22,0.5322812420012527
23,0.5544380993816229
24,0.5613051627141368
25,0.5618409463637
26,0.5409840427719249
27,0.5372920628516253
28,0.567839904605707
29,0.5060433812107019
30,0.5544410809302334
31,0.7154045366396464
32,0.5837670571386558
33,0.582630959737098
34,0.617990305680109
35,0.591731806169995
36,0.6104949110822306
37,0.6376955907682208
38,0.6439749226736767
39,0.48864351169430914
40,0.5203575090389622
41,0.6334821487120667
42,0.5555199789945447
43,0.5105063822264554
44,0.47701260938723455
45,0.5049742517785035
46,0.524037328418406
47,0.48016168310990814
48,0.4792639627103324
49,0.5731882454072683
50,0.6101765415276148
51,0.6218179005995754
52,0.5219242182504581
53,0.6088565845279048
54,0.6199966260276855
55,0.6183505695440972
56,0.5128928951114137
57,0.5936875027051272
58,0.6005444212926436
59,0.47848930520570554
60,0.7273717356012646
61,0.6324458653217658
62,0.6391292508479645
63,0.6970666380904217
64,0.6936080905876134
65,0.7241272176258048
66,0.6459466428610345
67,0.704510193095317
68,0.7204910241207461
69,0.47774864381522514
70,0.6694975096058923
71,0.46744633981950284
72,0.6493436533113495
73,0.6849684164820885
74,0.6121447585701809
75,0.6486928921771067
76,0.7101487438050046
77,0.6127848039272702
78,0.6109812344193251
79,0.7023373114369194
80,0.522616633124946
81,0.5272727834500258
82,0.4731700541224332
83,0.5297395066011902
84,0.4944142329703304
85,0.5279926699774895
86,0.4561843895446196
87,0.5454816587807788
88,0.5113006807248893
89,0.606459941054072
90,0.5645840706498405
91,0.6641478347163162
92,0.5649634817780635
93,0.5764115357649204
94,0.5935130657242161
95,0.5612878488238398
96,0.5425199820300339
97,0.5845201996569599
98,0.5744947486544427
99,0.6766516040329266
100,0.5287398662808482
101,0.4841821246992431
102,0.47886668137386346
103,0.5330611663535599
104,0.5280946667781917
105,0.5304662497114345
106,0.529066903751227
107,0.5359615716397738
108,0.5303168514943997
109,0.6264738137539532
110,0.48200109642413647
111,0.4984845891398247
112,0.564056735684305
113,0.5308639269759683
114,0.5204095142451279
115,0.553422033666122
116,0.6152605640699377
117,0.45784698913693717
118,0.5250683686964913
119,0.7118175818622684
120,0.47118519423377453
121,0.470452269896487
122,0.6770776582140587
123,0.45621607937294056
124,0.4670917406329003
125,0.45311302414381893
126,0.460803865209044
127,0.453011874772286
128,0.4550420008728517
129,0.6079370452908313
130,0.489610802540228
131,0.6189938193598645
132,0.5272987649907596
133,0.4910253047685879
134,0.49101248300772876
135,0.49024537180355804
136,0.47492996480075955
137,0.4949643305329978
138,0.4914102560546656
139,0.6268292282785449
140,0.6797427440496026
141,0.5171676464059993
142,0.5852535919478172
143,0.6770317691556481
144,0.6796387086470866
145,0.6190027414747798
146,0.6554001225759473
147,0.6868381150968957
148,0.6763803290306978
149,0.6213002789087929
150,0.6580710537159195
151,0.661001829253372
152,0.598188166321244
153,0.6692320010334765
154,0.7048591986948928
155,0.6333109726767416
156,0.6151720580800203
157,0.6848246870205543
158,0.7569680230994036
159,0.48944432440163416
160,0.4704888046153501
161,0.7383691910815544
162,0.4840816326530612
163,0.45873375134784533
164,0.5086169124414374
165,0.4736004923519729
166,0.4960469574318205
167,0.464008006317371
168,0.49884871199866193
169,0.5038704392332729
170,0.578928900101771
171,0.5134306220659055
172,0.5333333333333333
173,0.5780853154078723
174,0.5824047046370238
175,0.5822370701614124
176,0.561500294139081
177,0.533010177781096
178,0.566904050411798
179,0.47094230596652487
180,0.6570247933884297
181,0.5338526445309855
182,0.6570247933884297
183,0.6570247933884297
184,0.7029935120496251
185,0.6565092715597445
186,0.6563584020186382
187,0.6570247933884297
188,0.6570247933884297
189,0.6335397599612741
190,0.5290004232928404
191,0.6579392912549913
192,0.45200000000000007
193,0.5329558746683621
194,0.5305396730862735
195,0.5397125619123447
196,0.476507276222636
197,0.5367525665911811
198,0.5438467533020307
199,0.5266171000911166
200,0.6214544817857255
201,0.5885307431880127
202,0.6749934204915228
203,0.6283413130343
204,0.6549315508146012
205,0.6192670341782954
206,0.6386705912950399
207,0.6196221304036144
208,0.645962639378029
209,0.5597402842411828
210,0.4798285508729245
211,0.6438197195631145
212,0.520929172273527
213,0.47599900056476535
214,0.47350065287485754
215,0.47947695082114306
216,0.48087988186645314
217,0.467821952907012
218,0.48439051400476063
219,0.5816651294941338
220,0.5622367424041663
221,0.5818793673898907
222,0.564899929629924
223,0.5921391792908807
224,0.6134231256535688
225,0.5883314883578821
226,0.5575520120440867
227,0.5380995411315658
228,0.5561338938195219
229,0.49344604353072363
230,0.5914234564141392
231,0.5120310667041955
232,0.6170924549601848
233,0.5827593662681247
234,0.5873046977095244
235,0.6326447147668443
236,0.6205040320166368
237,0.5978129563525877
238,0.6293275978167149
239,0.5950790213917341
240,0.4703433922996878
241,0.7043853356657942
242,0.47773511132031216
243,0.5387523629489602
244,0.47034339229968786
245,0.4703433922996878
246,0.5661625708884688
247,0.5661625708884688
248,0.4703433922996878
249,0.6374168447253166
250,0.6863759575240561
251,0.5697146859202814
252,0.5912056230351445
253,0.6490780327380391
254,0.6773623516768463
255,0.6873179058417115
256,0.599612142036046
257,0.6273018389620135
258,0.6446690245255149
259,0.5725322032463167
260,0.5082658180256205
261,0.5691662806252668
262,0.4804731977266925
263,0.4951498695589825
264,0.507008931312205
265,0.508800766909313
266,0.5064173898726272
267,0.5222981836035517
268,0.49296437133880744
269,0.5187239380762463
270,0.6808097578691981
271,0.6377446061913784
272,0.49534014580931474
273,0.6871370117624419
274,0.7246643157567938
275,0.6869474000245712
276,0.6831109229394476
277,0.7117805036573841
278,0.6858778722568867
279,0.6387202434959129
280,0.5343465161037019
281,0.5905813206957624
282,0.6875428428861747
283,0.5216021817341213
284,0.5504374101183659
285,0.49389166138967283
286,0.601986329652998
287,0.5226782358975447
288,0.5231732924144387
289,0.5905776207535258
290,0.5334656987522316
291,0.5419923673765943
292,0.568155595042211
293,0.5095898825222005
294,0.5337820931977122
295,0.5350547719395251
296,0.5388184645439158
297,0.531462106665462
298,0.5240805904389279
299,0.5406847817241784
300,0.6495275745176805
301,0.6520625861547439
302,0.6322380956079832
303,0.6594597849056076
304,0.6271183355044427
305,0.6364833286802083
306,0.6655490425114163
307,0.6116284525019144
308,0.6617978363062602
309,0.6181409097582848
310,0.6505080080855286
311,0.6565107945591968
312,0.6755067118816359
313,0.6594080453998641
314,0.6548978338289217
315,0.650689274292789
316,0.6611538853566226
317,0.6654142132078802
318,0.6545092290955954
319,0.6650483431367987
320,0.5485906175011669
321,0.4966915343687021
322,0.4726361392073314
323,0.5487800442281974
324,0.579060089744297
325,0.5502189467227216
326,0.5527140029204998
327,0.6059159988024052
328,0.5441015832251312
329,0.5335438580489321
330,0.6942524298489084
331,0.6751973396257183
332,0.6069594743855379
333,0.7046702380958378
334,0.6771813724393925
335,0.7047923549380899
336,0.6901405898179469
337,0.6966737378962681
338,0.7181937437408561
339,0.6676492641669963
340,0.6153635295008739
341,0.503461873114452
342,0.43443892293240577
343,0.6387310887635763
344,0.5893687559977006
345,0.6452335161577999
346,0.5894982217282281
347,0.6275592923827312
348,0.6422791127415697
349,0.5699070542466421
350,0.6802446672766636
351,0.601717218282061
352,0.6147507310490137
353,0.6854578962191652
354,0.6984184417898373
355,0.7009940155339465
356,0.7011550957900166
357,0.6867908374547186
358,0.6751455656153926
359,0.6623471950220532
360,0.49809698305287897
361,0.5910453475181855
362,0.5875156146988534
363,0.5834649811251079
364,0.4980341768865799
365,0.5054478262691005
366,0.5487239004183284
367,0.5594722420456917
368,0.5352919280539921
369,0.6357928252918985
370,0.4779363586058173
371,0.7099627272991261
372,0.5292315572868489
373,0.4766018798769272
374,0.47450035876827906
375,0.47978751226745014
376,0.45674603415928056
377,0.4907510722380274
378,0.4767990881612237
379,0.6387402764603525
380,0.6225232581917298
381,0.5081725078055461
382,0.6220208145994822
383,0.6238233503281462
384,0.6425550450209991
385,0.6160084095873911
386,0.5746407411441858
387,0.6184429765375626
388,0.6231036364694937
389,0.4944197985703168
390,0.5735760589644096
391,0.7028673481739873
392,0.6205863772020175
393,0.6023897078350086
394,0.5736940738509348
395,0.5842622988776871
396,0.5960171356183853
397,0.6934836208328369
398,0.5893531290766174
399,0.6500352121277412
400,0.47736625514403286
401,0.5811509429084697
402,0.5537661991401144
403,0.4703433922996878
404,0.5903899910925104
405,0.4931412894375857
406,0.5699432892249527
407,0.47044281591090314
408,0.48719999999999997
409,0.58566504480196
410,0.6242233886748072
411,0.5249040837411005
412,0.6332071458258876
413,0.5921271891147899
414,0.7086790864558402
415,0.6121823411049805
416,0.6993340690181264
417,0.6152199439813556
418,0.6162786167526684
419,0.6668623339809555
420,0.49232379336660914
421,0.5041762791775557
422,0.46841725800298756
423,0.49184085349740597
424,0.4895095485639578
425,0.48771523697575286
426,0.488783836499051
427,0.4936679000861307
428,0.4956026335774945
429,0.4731276678761253
430,0.7303378217952539
431,0.7557172477780872
432,0.635221036676668
433,0.7430136636064472
434,0.7362692560431402
435,0.7320777975185632
436,0.6804652383498537
437,0.7381989920246684
438,0.7479458993018682
439,0.5301005671686604
440,0.5641233144527202
441,0.548604883092974
442,0.718144062056706
443,0.5676570563543063
444,0.5643924890340731
445,0.5543311861815482
446,0.5312129102216765
447,0.5576100175491041
448,0.5610063403536496
449,0.5267616346041005
450,0.6991879683683804
451,0.6658625727770541
452,0.5789744870497412
453,0.6696338708919033
454,0.6931006340626977
455,0.6924472145281764
456,0.6700388889261503
457,0.7094087768451753
458,0.6430099382568032
459,0.6399925319412165
460,0.5135342455500823
461,0.6377826978639752
462,0.5711754785966358
463,0.520951317804555
464,0.5326134992052097
465,0.5325403345598372
466,0.5335066015044251
467,0.5326660327455897
468,0.5994829807324091
469,0.5538090449363386
470,0.6511052718242776
471,0.49618972871957157
472,0.6263267473298197
473,0.6619412872110938
474,0.6386324337860977
475,0.6458541990108604
476,0.6189586707021577
477,0.6431582383591169
478,0.6643449469800615
479,0.50716924122485
480,0.4826989619377163
481,0.5338644838364404
482,0.48688271604938277
483,0.4826989619377163
484,0.4826989619377162
485,0.4826989619377163
486,0.4826989619377163
487,0.4826989619377163
488,0.4826989619377163
489,0.6872901318840089
490,0.6652047878753506
491,0.6518980005548624
492,0.5333333333333333
493,0.6324547823402893
494,0.6109957192648529
495,0.6690403052472872
496,0.507377255324637
497,0.6389677205470685
498,0.6639837167911916
499,0.5394367704094638
500,0.5547174841907494
501,0.5441295718599115
502,0.6035502958579881
503,0.5581318505453605
504,0.545869035026622
505,0.5570807488155862
506,0.5548715485403066
507,0.5617874568837922
508,0.5617384991434561
509,0.7165390915318677
510,0.634434832738378
511,0.5510940594408691
512,0.6089965397923875
513,0.6168683665246419
514,0.6112026447463302
515,0.6128389926045241
516,0.681859919113773
517,0.6409642266093168
518,0.6154244560330846
519,0.5077355852146203
520,0.537857009762744
521,0.4919347150562877
522,0.5780743480119467
523,0.5403544680374751
524,0.48177685607319637
525,0.5394524293192975
526,0.5356350295750417
527,0.4963479109710944
528,0.5391294244497323
529,0.5653737662994581
530,0.577834159724
531,0.43174288336067007
532,0.527343191224589
533,0.6007452587986795
534,0.5903275245327986
535,0.5459837915422538
536,0.5280752223069727
537,0.6273444832648295
538,0.5692876749301926
539,0.6245648967884615
540,0.6321805808749763
541,0.6334100848977166
542,0.5966667920631222
543,0.6417344630528802
544,0.6430710712793042
545,0.6316137611001122
546,0.696617217319839
547,0.6495387652547853
548,0.6509329968913694
549,0.5055504526200035
550,0.595446177794136
551,0.631195217066659
552,0.46090210818862315
553,0.5789082975012984
554,0.6034286198541629
555,0.5867173164803754
556,0.5244384574697762
557,0.5794059627664253
558,0.5858070673026908
559,0.5422401634789603
560,0.49596950495281655
561,0.5659232784201425
562,0.4909342920305508
563,0.49119370691758646
564,0.4547257092219005
565,0.5213802778333583
566,0.47435719472556737
567,0.4927804687394497
568,0.47050297744382474
569,0.4484228105731324
570,0.5720883011710289
571,0.4847788950152957
572,0.535062631720851
573,0.5640297573188015
574,0.5476864878158385
575,0.5714223953082513
576,0.6088194030415497
577,0.5714249783901162
578,0.5761187394297018
579,0.5542082457766744
580,0.5548901610914629
581,0.597300388650715
582,0.49515741724629114
583,0.563507503810837
584,0.5520194047350527
585,0.5604851035359546
586,0.589408152108816
587,0.5302213344217547
588,0.5567172905779597
589,0.540153118774316
590,0.5140080602051587
591,0.513558762911659
592,0.48519458085073597
593,0.5516250567833287
594,0.5527722579228115
595,0.4644076772626086
596,0.5338743528577784
597,0.5916716550313891
598,0.5513064449449181
599,0.4826989619377162
600,0.4756902212916467
601,0.6795706506290183
602,0.5809270961450671
603,0.4708176020762261
604,0.48173819640069265
605,0.48144307205512676
606,0.4728660667009383
607,0.4708678588396538
608,0.4718872653714068
609,0.5865980017850901
610,0.44576097625523614
611,0.5985601793547881
612,0.5702673469701389
613,0.44096709170627457
614,0.476447132511325
615,0.4390869817003781
616,0.6170194679675065
617,0.3998088995312484
618,0.45439890257603927
619,0.4942598510290218
620,0.5452025934934834
621,0.5915606316068802
622,0.6451389193599742
623,0.6337752246630266
624,0.5489648517863179
625,0.5715910404504663
626,0.5408307510055262
627,0.6447818470651256
628,0.5473926548708872
629,0.5869504920459715
630,0.5858207061689487
631,0.4821566254506366
632,0.5953683607750796
633,0.5678691306614793
