,gini
191,0.6602719042346297
192,0.6363866341636647
193,0.667817453561573
194,0.6004415472100748
195,0.7177691494814127
196,0.7309870201988715
197,0.7072545135052111
198,0.7253515890573029
199,0.6343402266745107
200,0.684950235833039
201,0.7595660749786022
202,0.7369599470755469
203,0.677845627292975
204,0.6900712212237607
205,0.7015687596238261
206,0.6743211562319469
207,0.6761414253957301
208,0.6859193066327459
209,0.70872027265071
210,0.8270049043346771
211,0.6391891511961645
212,0.8296747206613612
213,0.8334195939625817
214,0.8343032496368707
215,0.8338626586071567
216,0.8294683544635141
217,0.827930840564609
218,0.8317720229341782
219,0.6599394533362838
220,0.8388143217861935
221,0.7038437743958257
222,0.8417541931800531
223,0.8374533930158669
224,0.7994810469034602
225,0.8409271708663856
226,0.8460223135920906
227,0.818954422457506
228,0.852841276132718
229,0.717516848436855
230,0.6302483276054868
231,0.8572663626064906
232,0.6427742739871837
233,0.611168846367329
234,0.6268302118283386
235,0.6068780481313648
236,0.6103082447774489
237,0.6183703238331638
238,0.6267719528433557
239,0.6924169244815948
240,0.6061873677507224
241,0.6863966052398128
242,0.6053412779576762
243,0.6016372831135194
244,0.6156704017249987
245,0.6207841688053735
246,0.6079436819774237
247,0.5843221605238651
248,0.6025313611078682
249,0.735174135191879
250,0.6720882890046748
251,0.6858469005774016
252,0.731233833831097
253,0.6891280034428854
254,0.7440351555160073
255,0.7159104864816735
256,0.6704040072678692
257,0.7004105539194306
258,0.6729271997571458
259,0.6967490490689291
260,0.8387765881607409
261,0.6610373610264498
262,0.833447379195973
263,0.8366695128303485
264,0.8378886982586707
265,0.8347801853640879
266,0.8306295422866307
267,0.8274171310866002
268,0.8303618634953364
269,0.7236826434268664
270,0.7405999420950488
271,0.8393038497426801
272,0.6594960072818926
273,0.7525667347722341
274,0.6915948108780869
275,0.7672705213290043
276,0.7762433606567654
277,0.774536394810787
278,0.7483244842692011
279,0.7223319340374986
280,0.8013104251370193
281,0.7938684884280404
282,0.705208186637665
283,0.7998867022273417
284,0.813161957939886
285,0.8309770807283857
286,0.7242975240925443
287,0.7921474862946712
288,0.7940598919926105
289,0.5776993344853604
290,0.7082041026728445
291,0.7060025673954742
292,0.780142929050185
293,0.7133954788272322
294,0.70401979909506
295,0.6933782388796977
296,0.7271041934634758
297,0.7177106598967535
298,0.7102812018463847
299,0.8292378726963383
300,0.6644413020916526
301,0.6904988873484137
302,0.6636472000973141
303,0.6650811479409529
304,0.6710431335281088
305,0.667221369190966
306,0.6620498395758295
307,0.6817038267653914
308,0.6796917960709439
309,0.6665957956111453
310,0.672942552652819
311,0.6474222286186644
312,0.6543392940255516
313,0.6819908084181271
314,0.6266755029228995
315,0.6652672358141063
316,0.6428110561193846
317,0.5771145355484476
318,0.6262790273355464
319,0.6572687512390808
320,0.6842750121029207
321,0.834383090325231
322,0.6082866364165446
323,0.735676725367289
324,0.8260668216675732
325,0.7115916217499987
326,0.666133764694244
327,0.6915588196761149
328,0.7104495469968343
329,0.8148962963819485
330,0.7193548341929094
331,0.7183378183963985
332,0.7702379407246513
333,0.7112944251241138
334,0.6934077856532591
335,0.7229749725652176
336,0.6998077983428173
