,gini
105,0.7516580358963156
106,0.7209751691429472
107,0.7570104962037796
108,0.7637720825961577
109,0.7226547686599903
110,0.7318207828986819
111,0.6775482383824077
112,0.6785074614267367
113,0.7194603846112768
114,0.7459929448357712
115,0.7281023633966076
116,0.7390506851752813
117,0.7174995451573705
118,0.7525481482309472
119,0.6901366491074514
120,0.6129547797769211
121,0.7053503880947303
122,0.6125404815829971
123,0.6053230691079833
124,0.7063811387177857
125,0.6174775489947393
126,0.6467614167120538
127,0.6259189631039904
128,0.6427725418482313
129,0.7262540138944503
130,0.7275976732631825
131,0.615229795248685
132,0.764853300080489
133,0.7185835239991383
134,0.7057805524498472
135,0.7206689223153641
136,0.7325941240424607
137,0.6949556850322764
138,0.7077201017019874
139,0.6695948281411769
140,0.6634196091893296
141,0.7568252362199785
142,0.7498721755836063
143,0.6722449101724693
144,0.6741687261013868
145,0.6878441575330798
146,0.7283351156250859
147,0.6662678602403006
148,0.675050228446253
149,0.76763604787126
150,0.609190063205209
151,0.7426755582394706
152,0.6427046651612535
153,0.6603883449776354
154,0.5887148589239121
155,0.6492340421036107
156,0.6621576820758966
157,0.6416370501387332
158,0.619912491256929
159,0.7189731426060464
160,0.7171062838576108
161,0.8356011718402043
162,0.6059016825628042
163,0.7309891049521688
164,0.7325041296790243
165,0.6993643534953713
166,0.742594763634631
167,0.7067766004932617
168,0.7238398321653918
169,0.8714738656423102
170,0.6817324751040661
171,0.6788296209978645
172,0.6939519500405601
173,0.6985674883319924
174,0.6885986705577438
175,0.6833138100002129
176,0.6965917534666256
177,0.6889209813732409
178,0.6932242427375928
179,0.646761000603683
180,0.8283450628960999
181,0.6476628142703249
182,0.7734921614830155
183,0.8300639159181915
184,0.8041452996640536
185,0.8354238728741444
186,0.8150238215613018
187,0.8312611727396257
188,0.8248455518701341
189,0.5926229630895684
190,0.6691013837599894
191,0.7019193745195937
192,0.6876487758762354
193,0.6853509409524995
194,0.6991781083803661
195,0.6821753291107264
196,0.7002090936868092
197,0.7273538090606771
198,0.6760318974157092
199,0.7994828684820229
200,0.6629394775978902
201,0.5626276477223876
202,0.6373971049575123
203,0.6521000644941071
204,0.6365574918221434
205,0.6359214055188737
206,0.6848946592671573
207,0.6675421270118991
208,0.6852372599125561
209,0.7340415927890893
210,0.8604503154993295
211,0.6857954061551378
212,0.8464475524026199
213,0.861171609733403
214,0.8442402723267178
215,0.8559982972541283
216,0.8532292532021714
217,0.8577416843054328
218,0.8608071965541302
219,0.6801412813587759
220,0.7887841819725677
221,0.807487010225511
222,0.7254714533179495
223,0.7802856571149865
224,0.7839543618999253
225,0.7722275561477405
226,0.8207603581622469
227,0.7509977794354525
228,0.7630480859503154
229,0.8380360299237838
230,0.6305995054504409
231,0.6723157943523506
232,0.5838561072746858
233,0.6365654946653192
234,0.6853180278147585
235,0.660632930931754
236,0.6640621274270823
237,0.6506959922566382
238,0.6460570097505959
239,0.6457053222358409
240,0.6356547223326104
241,0.7751091985241659
242,0.7320183498647855
243,0.654232093197747
244,0.6530510764174566
245,0.5950409611394437
246,0.63131804168957
247,0.6088519560602805
248,0.6337774321916966
249,0.7966650756280514
250,0.6977854127700575
251,0.747740626020759
252,0.6799683624865472
253,0.7230564617992692
254,0.7302901616615537
255,0.7149102838248451
256,0.6829391076853182
257,0.7222388029317836
258,0.7232268580977885
259,0.6789772271116012
260,0.8350253208824796
261,0.8253147545861884
262,0.8329515882995706
263,0.8351149694836201
264,0.833554820904127
265,0.8322812525644335
266,0.8340385628726821
267,0.838311157008111
268,0.8368160523160482
269,0.7655338652333343
270,0.645745454983433
271,0.6217035502696139
272,0.6642198726585407
273,0.6562545374636417
274,0.6831359414695387
275,0.6397738815739827
276,0.648897867812562
277,0.6266722502471251
278,0.6341850543619576
279,0.6692204477318534
280,0.620770289212207
281,0.8031987632653083
282,0.629953953296027
283,0.6266163550406806
284,0.6110972965595204
285,0.6160768376445412
286,0.6079345930255213
287,0.6191737065533167
288,0.6473352556782899
289,0.7171510731899354
290,0.7916858846487166
291,0.7149982100744011
292,0.8515834844180427
293,0.7595072876868056
294,0.7560332892873811
295,0.7845511444187933
296,0.7303643745913472
297,0.7889926210491467
298,0.7559954401671618
299,0.7174225020583271
300,0.6854673396887269
301,0.6481026593299309
302,0.6981151495194796
303,0.7115919925783432
304,0.7197203023654384
305,0.6822012830611883
306,0.6624279097368846
307,0.6743486565669174
308,0.6797699248029679
309,0.6305369185842111
310,0.8016486328546265
311,0.807801302017369
312,0.8560505665482082
313,0.8223869287713063
314,0.7365767753825738
315,0.8097022654530796
316,0.8141121414969651
317,0.8191358685984776
318,0.8227367040045596
319,0.7938185239881332
320,0.705450253696357
321,0.6882129145817845
322,0.6418849597973539
323,0.6066619230049433
324,0.7341984632538551
325,0.5516859262747512
326,0.6648285893990541
327,0.7391843011799639
328,0.6534061778754421
329,0.7045153988457722
330,0.6982762568392832
331,0.8346157999218048
332,0.6678753387992619
333,0.6893233990227524
334,0.79221712425931
335,0.6932649890213357
336,0.708619545644864
337,0.7235581791094822
338,0.7106483184993354
339,0.8222822417114858
340,0.7546579157273304
341,0.7281466269202658
342,0.773208272287494
343,0.7566401643591804
344,0.7609166508169257
345,0.7566212349636354
346,0.6838946539934267
347,0.7531610616530002
348,0.7560221807663701
349,0.678464681789943
350,0.6395260442475161
351,0.6844304843615165
352,0.6553834189711943
353,0.6616833996296481
354,0.6600304982909448
355,0.6389582504847872
356,0.6784488313993621
357,0.6731343468079805
358,0.6694645985561892
359,0.647772930382137
360,0.6380501524504067
361,0.6776048438590473
362,0.6484674063403844
363,0.6385768671791887
364,0.6385133591155091
365,0.6390701998818277
366,0.662834508544583
367,0.6497019546509988
368,0.6349680863361442
369,0.7230498269024174
370,0.847508336881353
371,0.6888934628821756
372,0.8378052433267582
373,0.848336702301512
374,0.8337416320991768
375,0.881995361804764
376,0.855577843249057
377,0.6847806893105067
378,0.8437861348695179
379,0.6631174174169155
380,0.8133097806232009
381,0.7149495348739978
382,0.7483781790386025
383,0.8130093249671667
384,0.8270974812889373
385,0.8144358126348221
386,0.7605840505519604
387,0.7943787092497279
388,0.8134201142921803
389,0.7224016613040428
390,0.6096460866792854
391,0.7263596073149488
392,0.5863232938572356
393,0.6675306738132152
394,0.5768050304494904
395,0.6605393295759446
396,0.6342088723493844
397,0.6355805049618697
398,0.665617599293295
399,0.693391262937564
400,0.6379760468051298
401,0.6730530644268821
402,0.7809383429149146
403,0.6342824123419456
404,0.591765046608885
405,0.6490250572070823
406,0.6377181628945936
407,0.637867362013077
408,0.6320390138363036
409,0.7250562149703442
410,0.7488353955239369
411,0.6972965614200848
412,0.7299062685576172
413,0.7494437130813038
414,0.7962197439647886
415,0.7572242771598103
416,0.712141285112555
417,0.743260997754094
418,0.740684985062906
419,0.8624073483897385
420,0.8560059656707603
421,0.7045232699812496
422,0.8392070925764943
423,0.8354665112031046
424,0.8646929860734864
425,0.8372835098648652
426,0.8527165217344601
427,0.8373566545356212
428,0.8662040640308462
429,0.7237410813452969
430,0.6833235939920426
431,0.6887681557779288
432,0.6607808459942689
433,0.6747538396373969
434,0.6545208162679695
435,0.6317031519019949
436,0.6707569549864351
437,0.6858841046542705
438,0.6560412553119106
439,0.7124014676728623
440,0.7004794189495862
441,0.6772302823372024
442,0.6799557147266403
443,0.7048565854003855
