,output_welfare
0,14.829438809748789
1,0.011235470245321465
2,14.551347356162292
3,14.616180804127778
4,7.7652952764042755
5,13.043464834159753
6,14.85983891539427
7,14.851829511876929
8,14.675223273900913
9,0.01150317692155901
10,0.01185567966202425
11,0.011887443790968165
12,0.01182580056436655
13,0.012022339720410072
14,0.01191387387589157
15,0.012272606214928554
16,0.011838476083940229
17,0.01117659341286614
18,0.011891257602768783
19,0.011348189354686782
20,0.011286064375608466
21,0.0113359452966929
22,0.011245431518179886
23,0.011199196912512378
24,0.011169206605079798
25,0.011109713157684779
26,0.011189919291058548
27,0.011543301872547516
28,0.01130546806298868
29,0.011274990121376127
30,0.01151624715777426
31,0.011548249544936717
32,0.010751582488207878
33,0.011437959121780906
34,0.011487188188575095
35,0.011679131482702517
36,0.011364875236554236
37,0.011596136805319481
38,0.011486628254780421
39,0.010543809167389666
40,0.011520400661927568
41,0.011373756882368743
42,0.011330536579903225
43,0.011350866132729245
44,0.011322387830167797
45,0.011319521182266812
46,0.011445119159562114
47,0.011889772788865214
48,0.011458947310276283
49,0.011583214476881631
50,0.011916083047172902
51,0.012189222811049776
52,0.01187468311220606
53,0.011918403886282566
54,0.011882233710758536
55,0.011688854443797799
56,0.012001045550967303
57,0.011745605301064364
58,0.011868610296784975
59,0.011517676622161431
60,0.008649407805096643
61,0.008070302108529588
62,0.011747258827835493
63,0.008255972430459023
64,0.008410809429869121
65,0.008567945491809231
66,0.008452297066432123
67,0.00843162343501205
68,0.008343558738074922
69,0.01104362375783301
70,0.011803861632563764
71,0.011785283996458605
72,0.011655621675219512
73,0.011786465337630725
74,0.011806923368779677
75,0.012182981082126546
76,0.011752505723619362
77,0.011664188701726377
78,0.011801985747234551
79,0.011922357945834227
80,0.01160424833659113
81,0.011430895041181622
82,0.011310818261723612
83,0.011371176017778607
84,0.011248981283885988
85,0.011341440842118558
86,0.01133407291028904
87,0.011327901629188982
88,0.011230126616853353
89,0.011638346374272546
90,0.011436611816713594
91,0.011379782889503887
92,0.011574954950952279
93,0.01148019078774244
94,0.011419778582277074
95,0.011517121678595118
96,0.011462107453323704
97,0.01152567947802028
98,0.011580421288037253
99,0.01168110105897421
100,0.011388358170911772
101,0.011327498610399007
102,0.011413072281641685
103,0.011275889914213643
104,0.011382214061061954
105,0.011626118800132165
106,0.011229756698317788
107,0.011372947876908257
108,0.011402352045321846
109,0.011636711869709694
110,0.012002421274368557
111,0.012104930486896502
112,0.012220862144531964
113,0.012200544712909782
114,0.012171308316819849
115,0.01202664716017694
116,0.012157538691404133
117,0.011289004219731953
118,0.01209465146407161
119,0.01100588559850645
120,0.01190442817955653
121,0.01164916953041406
122,0.011756339132227489
123,0.011938004035102779
124,0.011895753380056327
125,0.012046984217588598
126,0.011916152455623238
127,0.011620783765413015
128,0.012013955906107853
129,0.011334708923718288
130,0.011692331552325698
131,0.01181351798469752
132,0.011797061152208731
133,0.011891087902031498
134,0.011748995670063163
135,0.011799287719229423
136,0.011839719966577511
137,0.011740211320704795
138,0.011685269820192492
139,0.011897656778670596
140,0.010881813523028028
141,2.6941879946370992
142,0.010983774636925356
143,0.010990301822476243
144,0.01091366566373387
145,0.011167213693332671
146,0.01098070454294474
147,0.011670117904750137
148,0.011046498538217446
149,2.7063601479942303
150,0.011757882001647844
151,0.011828572592864543
152,0.011608520508211165
153,0.011647393956507423
154,0.011783884928985473
155,0.011442310696893198
156,0.011593116108031225
157,0.011557149635131377
158,0.011750540979911218
159,0.011334169614554525
160,0.011842043911103736
161,0.011723748329430017
162,0.011914390934259281
163,0.011808219278426608
164,0.011915374096342355
165,0.012229233704869577
166,0.01184528210059432
167,0.01172358303953103
168,0.011872104511445087
169,0.011903798854064548
170,0.011457904683728403
171,0.011446492206346113
172,0.011396102480298499
173,0.011586761778979058
174,0.011479499325971733
175,0.011252133218719722
176,0.011537313962804248
177,0.011445907943835808
178,0.011740220694630522
179,0.011157619891143033
180,0.01166206468364933
181,0.01184926337930102
182,0.011573814882050268
183,0.011646888605804208
184,0.011656975657986084
185,0.011576735882017238
186,0.011573588185826869
187,0.010859528326561063
188,0.011783297926143854
189,0.010888619568558593
190,0.010926928885427793
191,0.010871861752200316
192,0.010891222933749457
193,0.010961940423237618
194,0.011019521468665713
195,0.010868646478440732
196,0.011003128911630137
197,0.011393026219389403
198,0.010886309407748544
199,0.011397833659832388
200,0.011654404728673615
201,0.011754183909942683
202,0.011546621469805918
203,0.011781608469884663
204,0.011709054387191402
205,0.011894559157655015
206,0.011597761406530861
207,0.011670247726861867
208,0.011710686630870716
209,0.011860010297803758
210,0.011180009792728686
211,0.01122232611407688
212,0.011128744709950348
213,0.011350248483795785
214,0.01111692890069356
215,0.010988664724194637
216,0.011362424785663464
217,0.011250695203852704
218,0.011128225305715153
219,0.011080445837011265
220,0.01220448188762772
221,0.012223837630596633
222,0.012299886909585557
223,0.012255515740132247
224,0.012201738535914388
225,0.012193400784855894
226,0.012089516187762894
227,0.011844717756005853
228,0.012177503123322456
229,0.011746082722845592
230,0.011585560897265616
231,0.011415529816178317
232,0.01146028928221722
233,0.011360094394757412
234,0.01137947428887465
235,0.011490409720237555
236,0.011327551957011309
237,0.011730177461531875
238,0.011257947007613064
239,0.011815249106783887
240,0.012239994137561319
241,0.012237464162548605
242,0.012171612202032596
243,0.012166177097342893
244,0.012240302188534505
245,0.01165654342021919
246,0.012132543303880874
247,0.011349810311060056
248,0.012405720101200614
249,0.011103229939524341
250,0.011232327840635332
251,0.010990166218283855
252,0.011152198018812572
253,0.01103619466476328
254,0.01108649728938598
255,0.011400685140031792
256,0.011244459846371447
257,0.011726230575971027
258,0.011113651245914338
259,0.01162564122997835
260,0.011692513775803694
261,0.011680064235121732
262,0.011446530709585005
