,output_welfare
376,5.278289577990671
377,3.8235635308095177
378,3.7645182315819627
379,11.983374479894051
380,5.037081483068845
381,3.9961724591952392
382,6.227523876676408
383,5.621158993487713
384,7.747734938916602
385,7.145764896597078
386,3.193643462728388
387,7.431444767278216
388,6.410391053782844
389,3.7018314788648996
390,11.525904583443106
391,8.220415947830189
392,9.643426413419563
393,10.643896468497948
394,8.66422828054475
395,8.586970454988675
396,11.47417452081567
397,10.258893589059271
398,10.403789564645011
399,7.8865794111107785
400,11.856254028027285
401,7.7509947434235285
402,5.619093846679384
403,10.551021731465621
404,7.467943621629324
405,11.375269687358184
406,10.836687082263154
407,11.12564498497304
408,10.437153890092858
409,4.528510766550847
410,12.291960816073923
411,10.790633220173596
412,11.263023440825933
413,13.277847389690448
414,12.284305252600543
415,12.98185795686378
416,10.02740817915312
417,11.179329775248426
418,11.297885446913847
419,10.413310053646429
420,4.76138908788534
421,4.6453068218413724
422,2.9195814208645006
423,4.882480764503383
424,4.591968505021696
425,3.5650065958586454
426,4.299236703200715
427,4.768990159414094
428,4.574403956861743
429,3.735681742830359
430,7.260913256761091
431,6.967575429085751
432,8.455770166113544
433,7.299569582728132
434,8.37133509649017
435,7.90038613145362
436,9.330835135334778
437,7.392672725566403
438,6.91081826579924
439,14.657923626047348
440,3.361165293926646
441,2.006381558119397
442,2.8497026709366113
443,3.5027728030119567
444,10.072867692086588
445,3.413241751364277
446,3.8032624160654698
447,3.571572462586798
448,3.5950033363434266
449,8.841124232411792
450,11.260709587865884
451,11.13460660831124
452,8.618288841600988
453,10.940406830541905
454,11.306807901357343
455,10.439999483840765
456,5.854060681644987
457,10.821757158290373
458,11.003370617418861
459,9.487123667090819
460,10.359872188892641
461,6.134819296795949
462,10.76871564357222
463,11.073932036498581
464,11.653956574164644
465,10.58248989395786
466,12.054936906864596
467,11.28682655117107
468,10.101378485626162
469,9.240952359524563
470,5.844125886486203
471,5.767105423789588
472,6.178334083057727
473,6.737797608759475
474,5.551147356303886
475,9.37944154295699
476,6.39356684343555
477,6.675329718136051
478,6.132193663739668
479,9.963912081091483
480,16.130780912927847
481,14.118973625800924
482,15.91503020215916
483,15.754531213464896
484,15.544657550318815
485,12.369225991298613
486,14.273207011884002
487,13.239967213098419
488,16.834453542935588
489,9.023464278997928
490,10.25852130887611
491,7.751830826073315
492,11.511343327697299
493,8.436056640801409
494,10.419631628686693
495,9.800793388568636
496,14.523365624497949
497,8.899546112498129
498,8.618096385443941
499,9.718355960834318
500,2.987036548067502
501,8.21644584045201
502,6.220776340023577
503,3.0011323091633475
504,3.954555687074826
505,2.9839511316712657
506,3.0759024968235895
507,3.0649305368070734
508,3.105129198863943
509,6.945009782039934
510,12.34682164172964
511,8.60114999900984
512,13.991958667633899
513,10.210691725409772
514,8.095512915340414
515,10.497760691230598
516,10.87763173484765
517,11.421963794395717
518,8.49917687977313
519,4.883108468661408
520,13.763557899319675
521,9.287619577387366
522,10.563388869029984
523,13.830285528089481
524,13.922298051156334
525,13.750956401099971
526,13.258713557947377
527,15.22407288214101
528,15.837450280529909
529,7.592310346402332
530,6.0929353033858185
531,7.352001812030315
532,3.625868243576939
533,5.970279908696436
534,6.066424486669092
535,6.273525628410174
536,4.692151627399378
537,6.076839461093693
538,5.037879891141963
539,9.696193791463472
540,7.769204648118996
541,8.826931064251083
542,4.176246791284394
543,7.441978316875106
544,7.784741510418346
545,7.123703364612732
546,9.406920733676964
547,7.633119318633691
548,7.13947286475324
549,10.355185479130226
550,9.676068996683505
551,9.482565843315163
552,11.070260092247883
553,9.0406359241819
554,10.332983836487488
555,8.956242314327087
556,6.664274811233133
557,9.132793704350197
558,9.331163073353057
559,9.63373225227178
560,5.833693123104208
561,6.9241193971297
562,4.018780527509578
563,4.699135334293761
564,4.645704746357666
565,5.822394608406853
566,5.313607883100952
567,4.89089682196258
568,5.88887887946168
569,14.382433255273495
570,10.527163743599825
571,6.1079798247278925
572,8.718174604249718
573,9.603435796272377
574,10.297447168391384
575,8.501594788809008
576,8.818191601802825
577,10.568239410280352
578,11.84845321002982
579,5.193680790598159
580,5.007155010882049
581,9.67017550473162
582,3.349252348053395
583,5.000327297833658
584,8.47404782958105
585,5.612179979477719
586,7.762181574420043
587,6.04614257646385
588,4.955659476618626
589,12.193089933473448
590,7.0920825210837775
591,6.572767458973855
592,12.153337061995247
593,6.814345534996962
594,6.54880502997987
595,7.5743403396806155
596,6.9692570764620845
597,7.374671296397039
598,6.04337769876778
599,9.34414406444389
600,12.160920060408932
601,8.57833476045916
602,8.466426888362829
603,11.786029336998718
604,11.420783278845219
605,13.981906795992863
606,8.891375369600192
607,12.265232218031393
608,12.013672324554992
609,7.4385739693582815
610,4.337299536081881
611,6.153966764875487
612,3.613934173971057
613,3.466273879213077
614,7.407950185547495
615,3.14461381591527
616,8.813562224291147
617,3.1117943553508556
618,3.668063634223364
619,6.475030919203455
620,13.070922082217976
621,10.580270489331102
622,11.645360540842319
623,11.266420307966033
624,11.855154794267447
625,12.819677760637441
626,12.135621394927508
627,12.578454161735865
628,14.146942210990614
629,12.791702326366838
630,8.797288998233451
631,6.870767948287997
632,8.920831179996679
633,7.921547165876059
634,10.409753724509212
635,7.592371730611543
636,9.145626789975397
637,11.622097066834245
638,9.949810038646834
639,4.203456079885816
