,gini
436,0.6968801632597367
437,0.7163832110552272
438,0.7112196424799786
439,0.7971283276710371
440,0.6424204172127106
441,0.65264066399101
442,0.6647377322507911
443,0.628148101243789
444,0.6430567217841985
445,0.6989348827169398
446,0.6605535316279445
447,0.6408757054239261
448,0.6401815898623899
449,0.7255747136416936
450,0.8319308004735658
451,0.8703903408839282
452,0.8225115183619471
453,0.8319421286884469
454,0.7949259383149567
455,0.835039974366195
456,0.8297507837148507
457,0.804937146616624
458,0.8286695371732342
459,0.8410237907989345
460,0.6672375754420827
461,0.7301015026995716
462,0.671118195001043
463,0.668350451920657
464,0.6647551694273406
465,0.6616146677381259
466,0.7366260492477923
467,0.6715570115415178
468,0.6687279379782006
469,0.7112678611196701
470,0.7217127087895018
471,0.6886395607775424
472,0.7383027232064134
473,0.7195159673743908
474,0.6978835665670867
475,0.7001887110833896
476,0.7137367845610357
477,0.6887718133019641
478,0.6786280280358554
479,0.7858727195416241
480,0.6119818273904561
481,0.6645991913655889
482,0.5411928054752759
483,0.6173745455251668
484,0.7260669466105283
485,0.6349905490131568
486,0.5977183097269736
487,0.5848224469110187
488,0.5860418046247062
489,0.5712980496460601
490,0.7188526150658211
491,0.7050564541812792
492,0.6903473264622656
493,0.7236148173231385
494,0.7215863432713484
495,0.709712612859883
496,0.7111542475237381
497,0.7112451033383459
498,0.7076360123354136
499,0.6885471211655788
500,0.7319927518950569
501,0.7558446573385642
502,0.757391701190988
503,0.7258673719595956
504,0.7267319393365929
505,0.7276783303144154
506,0.7276940798493267
507,0.7187487476518467
508,0.727685235804814
509,0.7519632820241365
510,0.7010222679445993
511,0.7251760163466149
512,0.6047990827499045
513,0.7006912073757825
514,0.7285261081908749
515,0.6969523447081443
516,0.7270140443202202
517,0.7323155071454092
518,0.7005022118370232
519,0.6595474109721687
520,0.6481957030538753
521,0.7816897081045246
522,0.7793638443333096
523,0.6429790830457739
524,0.6712914442885881
525,0.6562512574693563
526,0.6401892106073127
527,0.652199036837457
528,0.6496158772918629
529,0.842391212898876
530,0.8517383027293263
531,0.7076594443103453
532,0.813541666960733
533,0.8610621477865934
534,0.8547364014471337
535,0.8527686286562409
536,0.8374552687329859
537,0.856307119619956
538,0.8596547163974912
539,0.6490234757002342
540,0.7441243451212448
541,0.6831101693339611
542,0.8340921038211957
543,0.743951128164145
544,0.732742605098185
545,0.7397262890677446
546,0.7656404841630139
547,0.7401713463760129
548,0.7393128341532629
549,0.6439453242435138
550,0.6112303326720008
551,0.720865912208077
552,0.6198337101753567
553,0.6329917604541097
554,0.6573807384648362
555,0.6563911417503984
556,0.6612389499323115
557,0.6245021930912676
558,0.6412852134383569
559,0.6929121431872739
560,0.6500475229734614
561,0.7353826587618205
562,0.6789565643790978
563,0.6667570489774427
564,0.7460823878406082
565,0.673880329032797
566,0.6460789321800535
567,0.6584671548124864
568,0.6641503937751918
569,0.8490377555726648
570,0.7390077221561113
571,0.7536877646374914
572,0.7125331305052477
573,0.7706346589137838
574,0.7023734047238336
575,0.7545554554077646
576,0.7517149402796433
577,0.7823812759343229
578,0.7449920054530544
579,0.6933816413169924
580,0.8202280520191829
581,0.6601607105254048
582,0.8146396511135521
583,0.8146159191197705
584,0.8193050922619233
585,0.834265709229478
586,0.818342286136978
587,0.8200154527328196
588,0.8167004782369502
589,0.6698030631415745
590,0.6519429648073691
591,0.7079481224535114
592,0.6483094030964596
593,0.6543518633382972
594,0.7333717094315199
595,0.6731463330599133
596,0.6889028149593244
597,0.6885549888107495
598,0.6396943788894262
599,0.7598731742880896
600,0.6577780837354236
601,0.664845613257108
602,0.6033107405775383
603,0.6561135130971171
604,0.6623610146892084
605,0.6513701135465171
606,0.6301696544023562
607,0.651777274722261
608,0.5898288359398494
609,0.6847059720649826
610,0.684852651216462
611,0.7029245647536624
612,0.7938105817647133
613,0.7088020680256164
614,0.748550276316581
